id,name,description,how_to_earn,category,type,rarity,stat_key,threshold,threshold_type,requires_verification,icon,icon_url,color_primary,color_secondary,color_glow,banner_gradient,sport,is_active,display_order,created_at,frame_url,glow_url,unlock_effect_url,xp_reward,target_role,min_level,stacks_into,flavor_text,cadence,badge_image_url,chain_id,chain_position,tier,tier0_image_url,engagement_category
9a360f6b-f7ff-4451-be19-5bb367412a78,Age Group Complete,Have teams in 3+ age groups,Serving the whole community,Growth,stat_cumulative,uncommon,age_groups_active,3,season,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_age-group-complete_uncommon.png,,,,,volleyball,true,34,2026-03-27T20:08:15.956963+00:00,,,,50,admin,3,,,season,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_age-group-complete_uncommon.png,0,0,2,,milestone
6bc9ee51-a29a-4fd4-a998-1e024c7aa2d0,Gender Inclusive,Have both boys and girls teams,Everyone plays,Growth,stat_cumulative,uncommon,gender_diversity,1,season,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_gender-inclusive_uncommon.png,,,,,volleyball,true,35,2026-03-27T20:08:16.070538+00:00,,,,50,admin,3,,,season,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_gender-inclusive_uncommon.png,0,0,2,,milestone
dfd0c3a0-a9e8-4319-9250-9f6fa6e4b10d,Zero Overdue,No overdue balances at season end,Clean books,Financial,stat_cumulative,rare,zero_overdue_season,1,season,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_zero-overdue_rare.png,,,,,volleyball,true,46,2026-03-27T20:08:16.16026+00:00,,,,100,admin,6,,,season,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_zero-overdue_rare.png,0,0,3,,community
0a18fc80-35f2-4bfe-9840-cd93bc881808,Payment Plan Success,100% installment completion rate,Plans work when managed,Financial,stat_cumulative,rare,installment_completion_rate,100,season,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_payment-plan-success_rare.png,,,,,volleyball,true,47,2026-03-27T20:08:16.268832+00:00,,,,100,admin,6,,,season,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_payment-plan-success_rare.png,0,0,3,,community
a7508a44-e3ea-426a-b8d9-c8de627d340c,Scholarship Fund,Create a scholarship/discount,Giving back,Financial,stat_cumulative,uncommon,scholarships_created,1,lifetime,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_scholarship-fund_uncommon.png,,,,,volleyball,true,48,2026-03-27T20:08:16.35873+00:00,,,,50,admin,3,,,lifetime,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_scholarship-fund_uncommon.png,0,0,2,,community
8acf2702-7d46-4536-89e1-d7bcf11dc24e,Early Bird Effective,50%+ register during early bird window,Good incentive design,Financial,stat_cumulative,uncommon,early_bird_uptake,50,season,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_early-bird-effective_uncommon.png,,,,,volleyball,true,49,2026-03-27T20:08:16.472699+00:00,,,,50,admin,3,,,season,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_early-bird-effective_uncommon.png,0,0,2,,community
1e931a09-c0f5-488a-9e39-d21794bce66f,Revenue Growth,Increase revenue 25%+ over last season,Sustainable growth,Financial,stat_cumulative,rare,revenue_growth_pct,25,season,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_revenue-growth_rare.png,,,,,volleyball,true,50,2026-03-27T20:08:16.56322+00:00,,,,100,admin,6,,,season,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_revenue-growth_rare.png,0,0,3,,community
bf7e9ef5-0688-4e67-b57a-bd4330cf7a4b,Team Wall Active,Post 10 times on team wall,Leading by example,Communication,stat_cumulative,common,posts_created,10,season,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_team-wall-active_common.png,,,,,volleyball,true,55,2026-03-27T20:08:16.677091+00:00,,,,25,admin,1,,,season,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_team-wall-active_common.png,0,0,1,,community
a8217cc5-cd7d-4e7e-9248-69ccdab02804,Photo Uploader,Upload 25 photos,Capturing the org,Communication,stat_cumulative,uncommon,photos_uploaded,25,season,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_photo-uploader_uncommon.png,,,,,volleyball,true,56,2026-03-27T20:08:16.762891+00:00,,,,50,admin,3,,,season,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_photo-uploader_uncommon.png,0,0,2,,community
7fa6fabc-b042-4572-b8ac-27bbdff86465,Schedule Published,Publish a full season schedule,Families can plan ahead,Operations,stat_cumulative,common,schedule_published,1,season,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_schedule-published_common.png,,,,,volleyball,true,60,2026-03-27T20:08:16.870226+00:00,,,,25,admin,1,,,season,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_schedule-published_common.png,0,0,1,,milestone
1cdae9a8-c1cf-46ae-a713-417ba2682fdc,Reminder Master,Send payment reminders to 10+ families,Nudging politely,Communication,stat_cumulative,uncommon,payment_reminders_sent,10,season,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_reminder-master_uncommon.png,,,,,volleyball,true,61,2026-03-27T20:08:16.960516+00:00,,,,50,admin,3,,,season,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_reminder-master_uncommon.png,0,0,2,,community
45273f16-1fd4-44d3-a626-95faee8c48c3,Welcome Message,Send welcome blast to new registrants,First impressions matter,Communication,stat_cumulative,common,welcome_blasts_sent,1,season,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_welcome-message_common.png,,,,,volleyball,true,62,2026-03-27T20:08:17.069124+00:00,,,,25,admin,1,,,season,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_welcome-message_common.png,0,0,1,,community
5519f4a0-7be8-44d7-a4d4-b76e0048cd90,Jersey Czar,Assign all jerseys with zero conflicts,No duplicates,Operations,stat_cumulative,uncommon,jersey_conflicts_zero,1,season,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_jersey-czar_uncommon.png,,,,,volleyball,true,66,2026-03-27T20:08:17.160162+00:00,,,,50,admin,3,,,season,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_jersey-czar_uncommon.png,0,0,2,,milestone
e144ff50-7d28-46f3-b3cf-400fd633c2ad,Background Check Boss,All coaches background checked,Safety first,Operations,stat_cumulative,rare,bg_checks_complete,100,season,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_background-check-boss_rare-v2.png,,,,,volleyball,true,67,2026-03-27T20:08:17.272667+00:00,,,,100,admin,6,,,season,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_background-check-boss_rare-v2.png,0,0,3,,milestone
56e1af7e-5914-4584-9855-f629a0861258,Venue Master,Configure 3+ venues,Multi-location operation,Operations,stat_cumulative,common,venues_configured,3,season,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_venue-master_common.png,,,,,volleyball,true,68,2026-03-27T20:08:17.357055+00:00,,,,25,admin,1,,,season,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_venue-master_common.png,0,0,1,,milestone
8f925239-7bab-46d7-a5b3-5749fb8599da,Bulk Event Pro,Use bulk event creator 3 times,Efficiency unlock,Operations,stat_cumulative,common,bulk_events_used,3,season,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_bulk-event-pro_common.png,,,,,volleyball,true,72,2026-03-27T20:08:17.465837+00:00,,,,25,admin,1,,,season,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_bulk-event-pro_common.png,0,0,1,,milestone
f774a9ce-b8e9-4b31-b1d5-ae2ccff3e5f7,Data Exporter,Export data 5 times,Backup king/queen,Operations,stat_cumulative,common,data_exports,5,season,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_data-exporter_common-v2.png,,,,,volleyball,true,73,2026-03-27T20:08:17.553541+00:00,,,,25,admin,1,,,season,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_data-exporter_common-v2.png,0,0,1,,milestone
22764c8f-bee3-4a20-bf54-259dcf387c68,Season Setup Speed,Complete season setup within 1 day,Speedrun,Operations,stat_cumulative,uncommon,fast_season_setup,1,lifetime,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_season-setup-speed_uncommon.png,,,,,volleyball,true,74,2026-03-27T20:08:17.663792+00:00,,,,50,admin,3,,,lifetime,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_season-setup-speed_uncommon.png,0,0,2,,milestone
0f294f19-5012-431c-af88-12cf29827d9d,Zero Unrostered,No unrostered players at season start,Everyone has a team,Operations,stat_cumulative,rare,zero_unrostered,1,season,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_zero-unrostered_rare.png,,,,,volleyball,true,75,2026-03-27T20:08:17.758872+00:00,,,,100,admin,6,,,season,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_zero-unrostered_rare.png,0,0,3,,milestone
517941fb-9eb7-4034-8888-d91b12c48e97,Attendance Tracked,Attendance marked for 90%+ of events,Accountability culture,Operations,stat_cumulative,uncommon,attendance_tracking_pct,90,season,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_attendance-tracked_uncommon.png,,,,,volleyball,true,76,2026-03-27T20:08:17.871681+00:00,,,,50,admin,3,,,season,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_attendance-tracked_uncommon.png,0,0,2,,milestone
d3fb7c67-c127-4c9b-9746-00ed3f81c0f5,Season Report Card,Generate end-of-season report,Data-driven leader,Operations,stat_cumulative,common,season_reports_generated,1,season,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_season-report-card_common.png,,,,,volleyball,true,77,2026-03-27T20:08:17.962561+00:00,,,,25,admin,1,,,season,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_season-report-card_common.png,0,0,1,,milestone
e6ba01ea-4ab6-46d1-ac76-b0c3b22d35dd,Clean Handoff,"All coaches have teams, schedules, and rosters before season start",Prepared,Operations,stat_cumulative,rare,clean_handoff,1,season,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_clean-handoff_rare.png,,,,,volleyball,true,78,2026-03-27T20:08:18.071838+00:00,,,,100,admin,6,,,season,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_clean-handoff_rare.png,0,0,3,,milestone
66d4f252-3f99-44aa-9685-c4632bfb5dcc,Night Owl Admin,Process registrations after 10 PM,The grind never stops,Fun,stat_cumulative,common,night_processing,1,lifetime,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_night-owl-admin_common.png,,,,,volleyball,true,91,2026-03-27T20:08:18.164291+00:00,,,,25,admin,1,,,lifetime,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_night-owl-admin_common.png,0,0,1,,community
b035d17d-8c2b-4377-903f-6f382fa97181,Weekend Warrior Admin,Work on the platform on a Saturday,No days off,Fun,stat_cumulative,common,weekend_activity,1,lifetime,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_weekend-warrior-admin_common.png,,,,,volleyball,true,92,2026-03-27T20:08:18.277677+00:00,,,,25,admin,1,,,lifetime,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_weekend-warrior-admin_common.png,0,0,1,,community
a08b1e39-1d2f-4f7b-a2e1-5c0c18cc03ae,1K Lifetime Players,"1,000 total players all-time",Youth sports legend,Growth,stat_cumulative,legendary,lifetime_players,1000,lifetime,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_1k-lifetime-players_legendary.png,,,,,volleyball,true,93,2026-03-27T20:08:18.368473+00:00,,,,500,admin,15,,,lifetime,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_1k-lifetime-players_legendary.png,0,0,5,,milestone
8dcc501b-b440-4d0b-b57a-115e9909adb5,Platform Pioneer,Be in the first 100 orgs on Lynx,OG status,Elite,stat_cumulative,legendary,platform_pioneer,1,lifetime,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_platform-pioneer_legendary.png,,,,,volleyball,true,94,2026-03-27T20:08:18.479294+00:00,,,,500,admin,1,,,lifetime,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_platform-pioneer_legendary.png,0,0,5,,coach
bdbb2afb-edfb-46ac-83a8-1802933c1ecc,Multi-Facility,Configure 5+ venues,Running a complex,Operations,stat_cumulative,uncommon,venues_configured,5,season,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_multi-facility_uncommon.png,,,,,volleyball,true,97,2026-03-27T20:08:18.583248+00:00,,,,50,admin,3,,,season,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_multi-facility_uncommon.png,0,0,2,,milestone
1f63e2b4-99b4-46b9-a6ec-ce57daf72b17,Dark Mode Gang,Switch to dark mode,Join the dark side,Fun,stat_cumulative,common,dark_mode_enabled,1,lifetime,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_dark-mode-gang_common.png,,,,,volleyball,true,98,2026-03-27T20:08:18.703374+00:00,,,,25,admin,1,,,lifetime,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_dark-mode-gang_common.png,0,0,1,,community
aa855a73-751d-4db1-9fd7-ee0c01a2664c,Feedback Loop,Complete a season survey or feedback form,Always improving,Fun,stat_cumulative,common,feedback_submitted,1,lifetime,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_feedback-loop_common.png,,,,,volleyball,true,99,2026-03-27T20:08:18.798391+00:00,,,,25,admin,1,,,lifetime,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_feedback-loop_common.png,0,0,1,,community
1d9bd598-cd9c-44e5-aac9-e46152b6a38b,Org of the Year,"100+ players, 95%+ collection, 10+ teams, 5+ coaches, 90%+ waivers",Peak performance,Elite,stat_cumulative,legendary,org_of_year,1,season,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_org-of-the-year_legendary-v2.png,,,,,volleyball,true,100,2026-03-27T20:08:18.91228+00:00,,,,500,admin,15,,,season,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_org-of-the-year_legendary-v2.png,0,0,5,,coach
5830f50e-58ef-41c8-88f6-540f0f4c520a,Multi-Sport Manager,Manage teams in 2+ sports,Versatile operator,Career,stat_cumulative,uncommon,sports_managed,2,lifetime,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_multi-sport-manager_uncommon.png,,,,,volleyball,true,9,2026-03-27T20:08:19.006753+00:00,,,,50,team_manager,3,,,lifetime,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_multi-sport-manager_uncommon.png,0,0,2,,milestone
51463a8a-6477-4614-bc1b-26f4d27631b8,Multi-Age Manager,Manage teams in 2+ age groups,Full range,Career,stat_cumulative,uncommon,age_groups_managed,2,lifetime,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_multi-age-manager_uncommon.png,,,,,volleyball,true,10,2026-03-27T20:08:19.117433+00:00,,,,50,team_manager,3,,,lifetime,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_multi-age-manager_uncommon.png,0,0,2,,milestone
05ff0686-600b-47fb-8bd1-912ca89989a1,Zero Conflicts,No jersey number conflicts across teams,Clean assignments,Operations,stat_cumulative,rare,jersey_conflicts_zero,1,season,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_zero-conflicts_rare-v2.png,,,,,volleyball,true,19,2026-03-27T20:08:19.209151+00:00,,,,100,team_manager,6,,,season,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_zero-conflicts_rare-v2.png,0,0,3,,milestone
b1b46288-9d88-4495-8f52-ba42a0ca884e,Uniform Complete,All sizes collected for all players,Ready to order,Operations,stat_cumulative,uncommon,uniforms_complete,1,season,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_uniform-complete_uncommon.png,,,,,volleyball,true,20,2026-03-27T20:08:19.335076+00:00,,,,50,team_manager,3,,,season,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_uniform-complete_uncommon.png,0,0,2,,milestone
a84bed1c-2f04-4537-8fae-444a65ab48c0,Quick Placement,Assign all new registrants within 48 hours,No waiting,Operations,stat_cumulative,uncommon,quick_placements,1,season,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_quick-placement_uncommon.png,,,,,volleyball,true,21,2026-03-27T20:08:19.427723+00:00,,,,50,team_manager,3,,,season,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_quick-placement_uncommon.png,0,0,2,,milestone
01bfcab6-06a7-4d81-8e2c-47aca757b37b,Balanced Teams,All teams within 2 players of each other,Fair distribution,Operations,stat_cumulative,rare,balanced_rosters,1,season,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_balanced-teams_rare-v2.png,,,,,volleyball,true,22,2026-03-27T20:08:19.539929+00:00,,,,100,team_manager,6,,,season,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_balanced-teams_rare-v2.png,0,0,3,,milestone
b5998ef8-0fce-4097-9012-64c0b1aa428b,Coach Matched,Assign coaches to all teams,Every team has a leader,Operations,stat_cumulative,common,coaches_assigned_all,1,season,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_coach-matched_common.png,,,,,volleyball,true,23,2026-03-27T20:08:19.626403+00:00,,,,25,team_manager,1,,,season,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_coach-matched_common.png,0,0,1,,milestone
96b54dee-bda4-48de-8dec-7f923fea5910,3-Coach Minimum,Every team has 3+ coaches,Fully staffed,Operations,stat_cumulative,uncommon,min_coaches_met,1,season,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_3-coach-minimum_uncommon-v2.png,,,,,volleyball,true,24,2026-03-27T20:08:19.735114+00:00,,,,50,team_manager,3,,,season,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_3-coach-minimum_uncommon-v2.png,0,0,2,,milestone
439391db-9aab-434b-a2fc-8feaea42b824,Zero Unrostered,No unrostered players at season start,Everyone has a home,Operations,stat_cumulative,rare,zero_unrostered,1,season,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_zero-unrostered_rare.png,,,,,volleyball,true,25,2026-03-27T20:08:19.826169+00:00,,,,100,team_manager,6,,,season,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_zero-unrostered_rare.png,0,0,3,,milestone
5d2d4a24-b0d6-42af-85cf-ab6416bb8c44,Team Wall Active,Post 5 times on team wall,Building community,Communication,stat_cumulative,common,posts_created,5,season,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_team-wall-active_common.png,,,,,volleyball,true,33,2026-03-27T20:08:19.940074+00:00,,,,25,team_manager,1,,,season,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_team-wall-active_common.png,0,0,1,,community
429150cc-458e-4d85-ac4b-72115ee7a549,Photo Manager,Upload 15 photos,Documenting the season,Communication,stat_cumulative,uncommon,photos_uploaded,15,season,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_photo-manager_uncommon.png,,,,,volleyball,true,34,2026-03-27T20:08:20.029338+00:00,,,,50,team_manager,3,,,season,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_photo-manager_uncommon.png,0,0,2,,community
67650f3d-9969-4949-8d81-da802dd13071,Same-Day Response,Respond to all messages within 24 hours (10+),Never leaves them hanging,Communication,stat_cumulative,rare,same_day_responses,10,season,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_same-day-response_rare.png,,,,,volleyball,true,37,2026-03-27T20:08:20.144705+00:00,,,,100,team_manager,6,,,season,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_same-day-response_rare.png,0,0,3,,community
540a830e-2992-4581-ad3c-d20f9f4ccc98,Welcome Wagon,Send welcome message to new families,First impressions,Communication,stat_cumulative,common,welcome_messages_sent,1,season,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_welcome-wagon_common.png,,,,,volleyball,true,38,2026-03-27T20:08:20.240109+00:00,,,,25,team_manager,1,,,season,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_welcome-wagon_common.png,0,0,1,,community
4b2f9cc8-dff3-427d-b2b3-4f02614ffa17,Season Kickoff,Post season kickoff announcement,Setting the tone,Communication,stat_cumulative,common,kickoff_posted,1,season,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_season-kickoff_common.png,,,,,volleyball,true,39,2026-03-27T20:08:20.354221+00:00,,,,25,team_manager,1,,,season,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_season-kickoff_common.png,0,0,1,,community
28df0896-d836-4a8c-b636-07f5a4c972e0,Season Recap,Post end-of-season recap,Closing the book,Communication,stat_cumulative,uncommon,recap_posted,1,season,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_season-recap_uncommon.png,,,,,volleyball,true,40,2026-03-27T20:08:20.444014+00:00,,,,50,team_manager,3,,,season,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_season-recap_uncommon.png,0,0,2,,community
ded5dadb-4d79-4c31-b734-e9acec2081f5,Bulk Creator,Use bulk event creation,Work smarter,Scheduling,stat_cumulative,common,bulk_events_used,1,lifetime,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_bulk-creator_common.png,,,,,volleyball,true,44,2026-03-27T20:08:20.564908+00:00,,,,25,team_manager,1,,,lifetime,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_bulk-creator_common.png,0,0,1,,milestone
31666787-5838-4d20-9eb7-f57f88a8dc20,Venue Coordinator,Coordinate 3+ venues,Multi-location logistics,Scheduling,stat_cumulative,uncommon,venues_managed,3,season,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_venue-coordinator_uncommon.png,,,,,volleyball,true,50,2026-03-27T20:08:20.666727+00:00,,,,50,team_manager,3,,,season,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_venue-coordinator_uncommon.png,0,0,2,,milestone
2dd94e29-3d80-49c6-a522-f43464126509,Schedule Published,Publish schedule 2+ weeks before season,Families can plan,Scheduling,stat_cumulative,uncommon,schedule_published_early,1,season,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_schedule-published_uncommon.png,,,,,volleyball,true,51,2026-03-27T20:08:20.776958+00:00,,,,50,team_manager,3,,,season,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_schedule-published_uncommon.png,0,0,2,,milestone
af8c923f-22ba-465d-9477-e258c9c55dd8,Conflict Resolver,Resolve 3 schedule conflicts,Logistics ninja,Scheduling,stat_cumulative,uncommon,schedule_conflicts_resolved,3,season,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_conflict-resolver_uncommon.png,,,,,volleyball,true,52,2026-03-27T20:08:20.866991+00:00,,,,50,team_manager,3,,,season,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_conflict-resolver_uncommon.png,0,0,2,,milestone
8e34aaff-e0af-4696-92f0-32a4cb9cca62,Tournament Organizer,Create 10+ games for a single day,Tournament mode activated,Scheduling,stat_cumulative,rare,tournament_day_events,10,season,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_tournament-organizer_rare.png,,,,,volleyball,true,53,2026-03-27T20:08:20.983977+00:00,,,,100,team_manager,6,,,season,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_tournament-organizer_rare.png,0,0,3,,milestone
1677fdef-65d7-464d-98cb-93694b111f25,Weather Backup,Create rain-delay reschedule within 24 hours,Quick pivot,Scheduling,stat_cumulative,common,quick_reschedules,1,season,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_weather-backup_common.png,,,,,volleyball,true,54,2026-03-27T20:08:21.076008+00:00,,,,25,team_manager,1,,,season,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_weather-backup_common.png,0,0,1,,milestone
bed13a2a-d6b4-432e-bae1-77aae982bed1,Full Season Calendar,Every team has events scheduled through season end,No gaps,Scheduling,stat_cumulative,rare,full_season_scheduled,1,season,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_full-season-calendar_rare.png,,,,,volleyball,true,55,2026-03-27T20:08:21.188057+00:00,,,,100,team_manager,6,,,season,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_full-season-calendar_rare.png,0,0,3,,milestone
